,Unnamed: 0,Id,Purchase,WeekofPurchase,StoreID,PriceCH,PriceMM,DiscCH,DiscMM,SpecialCH,SpecialMM,LoyalCH,SalePriceMM,SalePriceCH,PriceDiff,Store7,PctDiscMM,PctDiscCH,ListPriceDiff,STORE,Primary Label,primary_probability,contest_id,contestant_id,won,probability,posterior,in_sample,secondary_probability,primary_brier,secondary_brier
109,109,110,CH,249,2,1.89,2.09,0.0,0.0,0,0,0.916872,2.09,1.89,0.2,No,0.0,0.0,0.2,2,CH,0.9765,109,1,1,0.9765,0.9932460090053212,1,0.9522259473012734,0.0005522499999999984,0.0022823601112607053
110,110,111,CH,249,1,1.86,2.09,0.0,0.0,0,0,0.933497,2.09,1.86,0.23,No,0.0,0.0,0.23,1,CH,0.9752,110,1,1,0.9752,0.9922178988326849,1,0.9522259473012734,0.0006150400000000022,0.0022823601112607053
111,111,112,MM,251,3,1.99,2.23,0.0,0.0,0,0,0.946798,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.981,111,1,0,0.981,0.25,1,0.9522259473012734,0.962361,0.9067342547138075
112,112,113,CH,253,2,1.89,2.09,0.13,0.0,0,0,0.757438,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,CH,0.9652,112,1,1,0.9652,0.9892361829848892,1,0.9522259473012734,0.0012110400000000037,0.0022823601112607053
113,113,114,CH,254,2,1.89,2.09,0.13,0.0,0,0,0.805951,2.09,1.76,0.33,No,0.0,0.068783,0.2,2,CH,0.9724,113,1,1,0.9724,0.991958762886598,1,0.9522259473012734,0.0007617599999999977,0.0022823601112607053
114,114,115,CH,255,2,1.89,2.18,0.13,0.0,0,0,0.844761,2.18,1.76,0.42,No,0.0,0.068783,0.29,2,CH,0.9685,114,1,1,0.9685,0.9917525773195875,1,0.9522259473012734,0.0009922499999999983,0.0022823601112607053
115,115,116,CH,257,3,1.99,2.29,0.0,0.4,0,1,0.875808,1.89,1.99,-0.1,No,0.174672,0.0,0.3,3,CH,0.9254,115,1,1,0.9254,0.9819199311235473,1,0.9473137643766814,0.0055651599999999996,0.0027758394241558506
116,116,117,CH,257,2,1.86,2.18,0.0,0.0,0,0,0.900647,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9823,116,1,1,0.9823,0.9934893184130212,1,0.9522259473012734,0.0003132900000000017,0.0022823601112607053
117,117,118,CH,258,2,1.86,2.18,0.0,0.0,0,0,0.920517,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9838,117,1,1,0.9838,0.9943043124491456,1,0.9522259473012734,0.00026243999999999974,0.0022823601112607053
118,118,119,CH,259,3,1.99,2.29,0.0,0.0,0,0,0.936414,2.29,1.99,0.3,No,0.0,0.0,0.3,3,CH,0.9762,118,1,1,0.9762,0.9913810794171968,1,0.9522259473012734,0.000566440000000002,0.0022823601112607053
119,119,120,CH,259,2,1.86,2.18,0.0,0.4,0,1,0.949131,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,CH,0.9572,119,1,1,0.9572,0.9845317725752508,1,0.9522259473012734,0.0018318399999999956,0.0022823601112607053
120,120,121,CH,260,2,1.86,2.18,0.0,0.7,0,0,0.959305,1.48,1.86,-0.38,No,0.321101,0.0,0.32,2,CH,0.9561,120,1,1,0.9561,0.9891349770162976,1,0.9522259473012734,0.0019272100000000045,0.0022823601112607053
121,121,122,CH,261,1,1.76,1.99,0.0,0.0,0,0,0.967444,1.99,1.76,0.23,No,0.0,0.0,0.23,1,CH,0.9834,121,1,1,0.9834,0.9959275096721644,1,0.9522259473012734,0.00027555999999999826,0.0022823601112607053
122,122,123,CH,261,2,1.86,2.18,0.0,0.0,0,0,0.973955,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9874,122,1,1,0.9874,0.995957145744896,1,0.9522259473012734,0.0001587599999999986,0.0022823601112607053
123,123,124,CH,263,2,1.86,2.18,0.0,0.0,0,1,0.979164,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9804,123,1,1,0.9804,0.9936683006535948,1,0.9522259473012734,0.0003841599999999981,0.0022823601112607053
124,124,125,MM,264,2,1.86,2.18,0.0,0.0,0,0,0.983331,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9885,124,1,0,0.9885,0.2692307692307693,1,0.9522259473012734,0.97713225,0.9067342547138075
125,125,126,CH,265,2,1.86,2.18,0.0,0.0,0,0,0.786665,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9698,125,1,1,0.9698,0.9919901417128774,1,0.9522259473012734,0.0009120400000000002,0.0022823601112607053
126,126,127,CH,266,1,1.86,1.99,0.0,0.1,0,0,0.829332,1.89,1.86,0.03,No,0.050251,0.0,0.13,1,CH,0.959,126,1,1,0.959,0.9881816296910636,1,0.9522259473012734,0.001681000000000003,0.0022823601112607053
127,127,128,CH,266,2,1.86,2.18,0.0,0.0,0,0,0.863466,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.979,127,1,1,0.979,0.9924489795918368,1,0.9522259473012734,0.0004410000000000008,0.0022823601112607053
128,128,129,CH,267,2,1.86,2.18,0.0,0.4,0,1,0.890772,1.78,1.86,-0.08,No,0.183486,0.0,0.32,2,CH,0.9464,128,1,1,0.9464,0.9837002540220152,1,0.9522259473012734,0.0028729599999999978,0.0022823601112607053
129,129,130,CH,270,2,1.86,2.18,0.0,0.0,0,0,0.912618,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9845,129,1,1,0.9845,0.9947261663286004,1,0.9522259473012734,0.0002402499999999987,0.0022823601112607053
130,130,131,CH,270,1,1.86,2.18,0.0,0.0,0,0,0.930094,2.18,1.86,0.32,No,0.0,0.0,0.32,1,CH,0.9858,130,1,1,0.9858,0.99453219927096,1,0.9522259473012734,0.00020163999999999973,0.0022823601112607053
131,131,132,CH,271,2,1.86,2.18,0.0,0.06,0,0,0.944076,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.9441,131,1,1,0.9441,0.9843551797040168,1,0.9522259473012734,0.0031248099999999944,0.0022823601112607053
132,132,133,CH,272,2,1.86,2.18,0.0,0.06,0,0,0.95526,2.12,1.86,0.26,No,0.027523,0.0,0.32,2,CH,0.9468,132,1,1,0.9468,0.9864406779661016,1,0.9522259473012734,0.0028302400000000025,0.0022823601112607053
133,133,134,CH,273,7,1.86,2.13,0.0,0.54,0,0,0.964208,1.59,1.86,-0.27,Yes,0.253521,0.0,0.27,0,CH,0.9813,133,1,1,0.9813,0.9938900203665988,1,0.9522259473012734,0.0003496900000000019,0.0022823601112607053
134,134,135,CH,273,1,1.86,2.18,0.0,0.0,0,0,0.971367,2.18,1.86,0.32,No,0.0,0.0,0.32,1,CH,0.989,134,1,1,0.989,0.9957635666733912,1,0.9522259473012734,0.00012100000000000022,0.0022823601112607053
135,135,136,CH,274,2,1.96,2.18,0.0,0.8,0,1,0.977093,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.9112,135,1,1,0.9112,0.9782942337206753,1,0.9473137643766814,0.007885439999999999,0.0027758394241558506
136,136,137,CH,275,2,1.96,2.18,0.0,0.8,0,1,0.981675,1.38,1.96,-0.58,No,0.366972,0.0,0.22,2,CH,0.9126,136,1,1,0.9126,0.9794310722100656,1,0.9473137643766814,0.007638760000000006,0.0027758394241558506
137,137,138,CH,276,7,1.99,2.13,0.0,0.54,0,1,0.98534,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.961,137,1,1,0.961,0.9898065321406284,1,0.9522259473012734,0.0015210000000000026,0.0022823601112607053
138,138,139,CH,278,2,1.99,2.18,0.0,0.0,0,0,0.988272,2.18,1.99,0.19,No,0.0,0.0,0.19,2,CH,0.988,138,1,1,0.988,0.9957446808510638,1,0.9522259473012734,0.00014400000000000025,0.0022823601112607053
139,139,140,CH,242,3,1.99,2.23,0.0,0.0,0,0,0.6,2.23,1.99,0.24,No,0.0,0.0,0.24,3,CH,0.8442,139,1,1,0.8442,0.9592127104576712,1,0.8636200957714631,0.024273640000000016,0.018599478277384885
140,140,141,CH,237,1,1.75,1.99,0.0,0.0,0,0,0.52,1.99,1.75,0.24,No,0.0,0.0,0.24,1,CH,0.7221,140,1,1,0.7221,0.9440890125173852,1,0.8027690017808172,0.07722841000000003,0.03890006665853528
141,141,142,CH,251,4,1.99,2.23,0.0,0.0,0,0,0.5,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.6649,141,1,1,0.6649,0.9301634472511144,1,0.8027690017808172,0.11229200999999997,0.03890006665853528
142,142,143,MM,255,4,1.99,2.29,0.0,0.0,0,0,0.6,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.604,142,1,0,0.604,0.1168699186991869,1,0.6984897061059224,0.364816,0.4878878695359379
143,143,144,MM,261,7,1.86,2.13,0.0,0.24,0,0,0.48,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.5179,143,1,0,0.5179,0.1011736139214892,1,0.5323983827282405,0.26822041,0.283448037931646
144,144,145,CH,277,4,2.09,2.09,0.2,0.4,0,0,0.384,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,4,CH,0.595,144,1,1,0.595,0.9140495867768595,1,0.7002181185886017,0.16402500000000003,0.08986917642255766
145,145,146,MM,233,7,1.75,1.99,0.0,0.4,1,0,0.5,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.5737,145,1,0,0.5737,0.1241117953576504,1,0.6911127286554044,0.32913169,0.47763680370951866
146,146,147,MM,236,7,1.75,1.99,0.0,0.4,0,0,0.4,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,MM,0.7765,146,0,1,0.2235,0.8421985815602837,1,0.7332192511318635,0.04995225000000002,0.07117196796664373
147,147,148,MM,243,7,1.86,2.09,0.0,0.2,0,0,0.32,1.89,1.86,0.03,Yes,0.095694,0.0,0.23,0,MM,0.8196,147,0,1,0.1804,0.8326226012793176,1,0.7332192511318635,0.03254416,0.07117196796664373
148,148,149,MM,244,7,1.86,2.09,0.0,0.2,0,0,0.256,1.89,1.86,0.03,Yes,0.095694,0.0,0.23,0,MM,0.8766,148,0,1,0.1233999999999999,0.7940691927512356,1,0.7332192511318635,0.015227559999999989,0.07117196796664373
149,149,150,MM,245,7,1.86,2.09,0.0,0.2,0,0,0.2048,1.89,1.86,0.03,Yes,0.095694,0.0,0.23,0,MM,0.899,149,0,1,0.1009999999999999,0.7782026768642447,1,0.7262486924848719,0.010200999999999997,0.07493977836624223
150,150,151,MM,252,7,1.86,2.09,0.1,0.0,0,0,0.16384,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,MM,0.7385,150,0,1,0.2614999999999999,0.84779299847793,1,0.7262486924848719,0.06838224999999998,0.07493977836624223
151,151,152,MM,277,7,1.99,2.13,0.5,0.0,0,1,0.131072,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,MM,0.7712,151,0,1,0.2288,0.8377192982456141,1,0.7353540824180692,0.052349440000000004,0.0700374616927821
152,152,153,CH,228,4,1.79,1.79,0.0,0.0,0,0,0.83616,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.946,152,1,1,0.946,0.983252066991732,1,0.9522259473012734,0.0029160000000000054,0.0022823601112607053
153,153,154,CH,230,3,1.79,1.79,0.0,0.0,0,0,0.868928,1.79,1.79,0.0,No,0.0,0.0,0.0,3,CH,0.9181,153,1,1,0.9181,0.9806773773339122,1,0.9473137643766814,0.006707609999999996,0.0027758394241558506
154,154,155,CH,231,3,1.79,1.79,0.0,0.0,0,0,0.895142,1.79,1.79,0.0,No,0.0,0.0,0.0,3,CH,0.9473,154,1,1,0.9473,0.9821580288870008,1,0.9522259473012734,0.002777289999999997,0.0022823601112607053
155,155,156,CH,233,1,1.69,1.99,0.0,0.0,0,0,0.916114,1.99,1.69,0.3,No,0.0,0.0,0.3,1,CH,0.9726,155,1,1,0.9726,0.991568990335184,1,0.9522259473012734,0.0007507599999999989,0.0022823601112607053
156,156,157,CH,263,4,1.99,2.09,0.0,0.0,0,0,0.932891,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9492,156,1,1,0.9492,0.9877222692633362,1,0.9522259473012734,0.0025806399999999956,0.0022823601112607053
157,157,158,CH,264,4,1.99,2.09,0.1,0.0,0,0,0.946313,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9712,157,1,1,0.9712,0.9934047815333884,1,0.9522259473012734,0.0008294400000000028,0.0022823601112607053
158,158,159,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.95705,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9722,158,1,1,0.9722,0.9902892561983472,1,0.9522259473012734,0.0007728400000000026,0.0022823601112607053
159,159,160,CH,266,4,1.99,2.09,0.1,0.0,0,0,0.96564,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9728,159,1,1,0.9728,0.9921907110563092,1,0.9522259473012734,0.0007398400000000001,0.0022823601112607053
160,160,161,CH,267,4,1.99,2.09,0.1,0.0,0,0,0.972512,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9735,160,1,1,0.9735,0.9944433010907594,1,0.9522259473012734,0.0007022499999999983,0.0022823601112607053
161,161,162,CH,269,4,1.99,2.09,0.1,0.0,0,0,0.97801,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9664,161,1,1,0.9664,0.9900538748445918,1,0.9522259473012734,0.0011289599999999974,0.0022823601112607053
162,162,163,CH,270,1,1.86,2.18,0.0,0.0,0,0,0.982408,2.18,1.86,0.32,No,0.0,0.0,0.32,1,CH,0.9893,162,1,1,0.9893,0.9971745711402624,1,0.9522259473012734,0.00011449000000000092,0.0022823601112607053
163,163,164,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.985926,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,CH,0.9762,163,1,1,0.9762,0.9920212765957448,1,0.9522259473012734,0.000566440000000002,0.0022823601112607053
164,164,165,CH,272,4,1.99,2.09,0.0,0.4,0,0,0.988741,1.69,1.99,-0.3,No,0.191388,0.0,0.1,4,CH,0.9746,164,1,1,0.9746,0.9899073120494336,1,0.9522259473012734,0.0006451599999999989,0.0022823601112607053
165,165,166,CH,274,4,1.99,2.09,0.0,0.4,0,0,0.990993,1.69,1.99,-0.3,No,0.191388,0.0,0.1,4,CH,0.9753,165,1,1,0.9753,0.991011235955056,1,0.9522259473012734,0.0006100900000000027,0.0022823601112607053
166,166,167,CH,276,4,2.09,2.09,0.2,0.4,0,0,0.992794,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,4,CH,0.9812,166,1,1,0.9812,0.994494290375204,1,0.9522259473012734,0.00035344000000000147,0.0022823601112607053
167,167,168,CH,277,4,2.09,2.09,0.2,0.4,0,0,0.994235,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,4,CH,0.9822,167,1,1,0.9822,0.9947122229001424,1,0.9522259473012734,0.00031684000000000134,0.0022823601112607053
168,168,169,CH,278,3,2.09,2.09,0.2,0.0,0,0,0.995388,2.09,1.89,0.2,No,0.0,0.095694,0.0,3,CH,0.9862,168,1,1,0.9862,0.9969604863221884,1,0.9522259473012734,0.00019044000000000095,0.0022823601112607053
169,169,170,CH,269,2,1.86,2.18,0.0,0.0,0,0,0.6,2.18,1.86,0.32,No,0.0,0.0,0.32,2,CH,0.9134,169,1,1,0.9134,0.98,1,0.9473137643766814,0.0074995600000000015,0.0027758394241558506
170,170,171,CH,229,7,1.69,1.69,0.0,0.2,0,1,0.95705,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,CH,0.9678,170,1,1,0.9678,0.9907178217821784,1,0.9522259473012734,0.0010368400000000005,0.0022823601112607053
171,171,172,CH,230,7,1.69,1.99,0.0,0.0,0,1,0.96564,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.9831,171,1,1,0.9831,0.9961350691619204,1,0.9522259473012734,0.00028561000000000087,0.0022823601112607053
172,172,173,CH,231,4,1.79,1.79,0.0,0.0,0,0,0.972512,1.79,1.79,0.0,No,0.0,0.0,0.0,4,CH,0.9761,172,1,1,0.9761,0.9922035289290112,1,0.9522259473012734,0.0005712100000000016,0.0022823601112607053
173,173,174,CH,233,4,1.79,2.09,0.0,0.0,0,0,0.97801,2.09,1.79,0.3,No,0.0,0.0,0.3,4,CH,0.9836,173,1,1,0.9836,0.9957247557003256,1,0.9522259473012734,0.000268959999999999,0.0022823601112607053
174,174,175,CH,239,7,1.79,2.09,0.0,0.0,0,0,0.982408,2.09,1.79,0.3,Yes,0.0,0.0,0.3,0,CH,0.9887,174,1,1,0.9887,0.9959555106167848,1,0.9522259473012734,0.00012768999999999948,0.0022823601112607053
175,175,176,CH,240,4,1.79,2.23,0.0,0.0,0,0,0.985926,2.23,1.79,0.44,No,0.0,0.0,0.44,4,CH,0.9196,175,1,1,0.9196,0.9814612868047984,1,0.9473137643766814,0.006464160000000004,0.0027758394241558506
176,176,177,CH,242,7,1.86,2.09,0.0,0.0,0,0,0.988741,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.9856,176,1,1,0.9856,0.9971619704034056,1,0.9522259473012734,0.0002073599999999991,0.0022823601112607053
177,177,178,CH,243,4,1.99,2.23,0.0,0.0,0,0,0.990993,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9802,177,1,1,0.9802,0.9945188794153472,1,0.9522259473012734,0.0003920400000000016,0.0022823601112607053
178,178,179,CH,244,7,1.86,2.09,0.0,0.2,0,0,0.992794,1.89,1.86,0.03,Yes,0.095694,0.0,0.23,0,CH,0.9861,178,1,1,0.9861,0.9951357924604785,1,0.9522259473012734,0.00019321000000000065,0.0022823601112607053
179,179,180,CH,246,4,1.99,2.23,0.0,0.0,0,0,0.994235,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9805,179,1,1,0.9805,0.9945066124109868,1,0.9522259473012734,0.00038024999999999854,0.0022823601112607053
180,180,181,CH,249,4,1.99,2.23,0.0,0.0,0,0,0.995388,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9792,180,1,1,0.9792,0.9934680547050418,1,0.9522259473012734,0.0004326400000000017,0.0022823601112607053
181,181,182,CH,250,7,1.86,2.09,0.0,0.0,0,0,0.996311,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.987,181,1,1,0.987,0.9951338199513382,1,0.9522259473012734,0.0001690000000000003,0.0022823601112607053
182,182,183,CH,251,4,1.99,2.23,0.0,0.0,0,0,0.997049,2.23,1.99,0.24,No,0.0,0.0,0.24,4,CH,0.9795,182,1,1,0.9795,0.9954991816693944,1,0.9522259473012734,0.0004202499999999985,0.0022823601112607053
183,183,184,CH,254,4,1.99,2.29,0.0,0.0,1,0,0.997639,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9484,183,1,1,0.9484,0.9843220338983052,1,0.9522259473012734,0.002662559999999998,0.0022823601112607053
184,184,185,CH,255,4,1.99,2.29,0.0,0.0,0,0,0.998111,2.29,1.99,0.3,No,0.0,0.0,0.3,4,CH,0.9639,184,1,1,0.9639,0.9875207986688852,1,0.9522259473012734,0.0013032100000000015,0.0022823601112607053
185,185,186,CH,257,4,1.99,2.29,0.0,0.4,0,1,0.998489,1.89,1.99,-0.1,No,0.174672,0.0,0.3,4,CH,0.9658,185,1,1,0.9658,0.989654458928202,1,0.9522259473012734,0.0011696400000000007,0.0022823601112607053
186,186,187,CH,260,4,1.99,2.09,0.0,0.0,0,0,0.998791,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9843,186,1,1,0.9843,0.9941032940219602,1,0.9522259473012734,0.0002464900000000015,0.0022823601112607053
187,187,188,CH,261,4,1.99,2.09,0.0,0.0,0,0,0.999033,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9844,187,1,1,0.9844,0.993494612726164,1,0.9522259473012734,0.00024335999999999835,0.0022823601112607053
188,188,189,CH,262,4,1.99,2.09,0.0,0.0,0,0,0.999226,2.09,1.99,0.1,No,0.0,0.0,0.1,4,CH,0.9845,188,1,1,0.9845,0.9949331171463316,1,0.9522259473012734,0.0002402499999999987,0.0022823601112607053
189,189,190,CH,264,4,1.99,2.09,0.1,0.0,0,0,0.999381,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9752,189,1,1,0.9752,0.9915914684167352,1,0.9522259473012734,0.0006150400000000022,0.0022823601112607053
190,190,191,CH,265,4,1.99,2.09,0.1,0.0,0,0,0.999505,2.09,1.89,0.2,No,0.0,0.050251,0.1,4,CH,0.9717,190,1,1,0.9717,0.9907407407407408,1,0.9522259473012734,0.0008008899999999995,0.0022823601112607053
191,191,192,CH,266,7,1.86,2.13,0.37,0.0,1,0,0.999604,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9963,191,1,1,0.9963,0.9993978321959052,1,0.9522259473012734,1.369000000000027e-05,0.0022823601112607053
192,192,193,CH,267,7,1.86,2.13,0.0,0.0,1,0,0.999683,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9889,192,1,1,0.9889,0.9969604863221884,1,0.9522259473012734,0.00012320999999999998,0.0022823601112607053
193,193,194,CH,269,7,1.86,2.13,0.27,0.0,1,0,0.999746,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9958,193,1,1,0.9958,0.9975918121613486,1,0.9522259473012734,1.7639999999999845e-05,0.0022823601112607053
194,194,195,CH,271,4,1.99,2.09,0.1,0.4,1,0,0.999797,1.69,1.89,-0.2,No,0.191388,0.050251,0.1,4,CH,0.9776,194,1,1,0.9776,0.9944897959183674,1,0.9522259473012734,0.0005017599999999989,0.0022823601112607053
195,195,196,CH,272,4,1.99,2.09,0.0,0.4,0,0,0.999838,1.69,1.99,-0.3,No,0.191388,0.0,0.1,4,CH,0.976,195,1,1,0.976,0.993631881676253,1,0.9522259473012734,0.000576000000000001,0.0022823601112607053
196,196,197,CH,274,4,1.99,2.09,0.0,0.4,0,0,0.99987,1.69,1.99,-0.3,No,0.191388,0.0,0.1,4,CH,0.9764,196,1,1,0.9764,0.9938650306748468,1,0.9522259473012734,0.0005569599999999978,0.0022823601112607053
197,197,198,CH,275,7,1.99,2.13,0.0,0.54,1,0,0.999896,1.59,1.99,-0.4,Yes,0.253521,0.0,0.14,0,CH,0.9682,197,1,1,0.9682,0.9917081260364844,1,0.9522259473012734,0.0010112400000000033,0.0022823601112607053
198,198,199,CH,276,4,2.09,2.09,0.2,0.4,0,0,0.999917,1.69,1.89,-0.2,No,0.191388,0.095694,0.0,4,CH,0.9818,198,1,1,0.9818,0.9943031536113937,1,0.9522259473012734,0.0003312399999999998,0.0022823601112607053
199,199,200,CH,277,7,1.99,2.13,0.5,0.0,0,1,0.999934,2.13,1.49,0.64,Yes,0.0,0.251256,0.14,0,CH,0.9943,199,1,1,0.9943,0.9973864093285082,1,0.9522259473012734,3.2490000000000436e-05,0.0022823601112607053
200,200,201,CH,278,4,2.09,2.09,0.2,0.0,0,0,0.999947,2.09,1.89,0.2,No,0.0,0.095694,0.0,4,CH,0.9897,200,1,1,0.9897,0.995957962813258,1,0.9522259473012734,0.00010608999999999951,0.0022823601112607053
201,201,202,MM,229,7,1.69,1.69,0.0,0.2,0,1,0.68,1.49,1.69,-0.2,Yes,0.118343,0.0,0.0,0,CH,0.8375,201,1,0,0.8375,0.191415313225058,1,0.8298262645517366,0.70140625,0.6886116293398887
202,202,203,CH,230,7,1.69,1.99,0.0,0.0,0,1,0.544,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.8337,202,1,1,0.8337,0.9683257918552036,1,0.8636200957714631,0.02765569,0.018599478277384885
203,203,204,CH,231,7,1.69,1.99,0.0,0.0,0,0,0.6352,1.99,1.69,0.3,Yes,0.0,0.0,0.3,0,CH,0.9413,203,1,1,0.9413,0.983180753672557,1,0.9522259473012734,0.003445689999999997,0.0022823601112607053
204,204,205,CH,233,7,1.75,1.99,0.0,0.4,1,0,0.70816,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9118,204,1,1,0.9118,0.9778265642151482,1,0.9473137643766814,0.00777923999999999,0.0027758394241558506
205,205,206,CH,237,7,1.75,1.99,0.0,0.4,0,0,0.766528,1.59,1.75,-0.16,Yes,0.201005,0.0,0.24,0,CH,0.9444,205,1,1,0.9444,0.9862433862433864,1,0.9522259473012734,0.0030913599999999983,0.0022823601112607053
206,206,207,CH,241,7,1.86,2.09,0.0,0.0,0,0,0.813222,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.9715,206,1,1,0.9715,0.9903072798515158,1,0.9522259473012734,0.0008122499999999983,0.0022823601112607053
207,207,208,CH,242,7,1.86,2.09,0.0,0.0,0,0,0.850578,2.09,1.86,0.23,Yes,0.0,0.0,0.23,0,CH,0.9769,207,1,1,0.9769,0.993643633381177,1,0.9522259473012734,0.0005336100000000004,0.0022823601112607053
208,208,209,CH,253,7,1.86,2.09,0.1,0.0,0,0,0.880462,2.09,1.76,0.33,Yes,0.0,0.053763,0.23,0,CH,0.9879,208,1,1,0.9879,0.996751928542428,1,0.9522259473012734,0.00014641,0.0022823601112607053
209,209,210,CH,256,7,1.86,2.18,0.0,0.0,0,0,0.90437,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.988,209,1,1,0.988,0.9963651050080776,1,0.9522259473012734,0.00014400000000000025,0.0022823601112607053
210,210,211,CH,258,7,1.86,2.18,0.0,0.0,0,0,0.923496,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9896,210,1,1,0.9896,0.9957618567103936,1,0.9522259473012734,0.00010815999999999926,0.0022823601112607053
211,211,212,CH,259,7,1.86,2.18,0.0,0.0,0,0,0.938797,2.18,1.86,0.32,Yes,0.0,0.0,0.32,0,CH,0.9896,211,1,1,0.9896,0.9975752677308548,1,0.9522259473012734,0.00010815999999999926,0.0022823601112607053
212,212,213,CH,260,7,1.86,2.13,0.0,0.24,0,0,0.951037,1.89,1.86,0.03,Yes,0.112676,0.0,0.27,0,CH,0.986,212,1,1,0.986,0.9957429556051084,1,0.9522259473012734,0.00019600000000000035,0.0022823601112607053
213,213,214,CH,263,7,1.86,2.13,0.27,0.0,0,0,0.96083,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9957,213,1,1,0.9957,0.9987937273823884,1,0.9522259473012734,1.8489999999999747e-05,0.0022823601112607053
214,214,215,CH,264,7,1.86,2.13,0.37,0.0,1,0,0.968664,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9966,214,1,1,0.9966,0.9997993579454254,1,0.9522259473012734,1.1559999999999718e-05,0.0022823601112607053
215,215,216,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.974931,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9967,215,1,1,0.9967,0.9995983935742973,1,0.9522259473012734,1.08899999999998e-05,0.0022823601112607053
216,216,217,CH,265,7,1.86,2.13,0.37,0.0,1,0,0.979945,2.13,1.49,0.64,Yes,0.0,0.198925,0.27,0,CH,0.9968,216,1,1,0.9968,0.9985963505113294,1,0.9522259473012734,1.0239999999999877e-05,0.0022823601112607053
217,217,218,CH,267,7,1.86,2.13,0.0,0.0,1,0,0.983956,2.13,1.86,0.27,Yes,0.0,0.0,0.27,0,CH,0.9927,217,1,1,0.9927,0.9955618317530764,1,0.9522259473012734,5.328999999999961e-05,0.0022823601112607053
218,218,219,CH,270,7,1.86,2.13,0.27,0.0,1,0,0.987165,2.13,1.59,0.54,Yes,0.0,0.145161,0.27,0,CH,0.9957,218,1,1,0.9957,0.9971898835808912,1,0.9522259473012734,1.8489999999999747e-05,0.0022823601112607053
